,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
124,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,3.0,5.0,5.0,5.0,5.0,0,2018.0
125,google,"New York, NY",Current Employee - Sales Executive,5.0,5.0,5.0,4.0,5.0,5.0,0,2018.0
126,google,"Austin, TX",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
127,google,"Mountain View, CA",Current Employee - Anonymous Employee,1.0,1.0,1.0,1.0,1.0,1.0,1,2018.0
128,google,"Mountain View, CA",Former Employee - Certified Massage Therapist,4.0,3.0,5.0,4.0,5.0,4.0,1,2018.0
129,google,"Mountain View, CA",Former Employee - Artificial Intelligence Scientist,5.0,2.0,5.0,5.0,4.0,5.0,1,2018.0
130,google,"San Diego, CA",Current Employee - Technical Architect,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
131,google,"Mountain View, CA",Current Employee - Product Manager,1.0,3.0,3.0,1.0,5.0,1.0,8,2018.0
132,google,"Atlanta, GA",Former Employee - Operations Engineer,3.0,4.0,4.0,3.0,4.0,2.0,3,2018.0
133,google,"Cambridge, MA",Current Employee - Director,3.0,3.0,3.0,1.0,4.0,3.0,0,2018.0
134,google,"Mountain View, CA",Current Employee - Solutions Consultant,3.0,3.0,5.0,4.0,1.0,3.0,7,2018.0
135,google,"Mountain View, CA",Current Employee - Software Engineer,4.0,3.0,4.0,5.0,4.0,3.0,0,2018.0
136,google,"Mountain View, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,2,2018.0
137,google,"Mountain View, CA",Current Employee - Program Manager,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
138,google,"Mountain View, CA",Former Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
139,google,"Boulder, CO",Current Employee - Anonymous Employee,3.0,5.0,2.0,5.0,5.0,4.0,4,2018.0
140,google,"New York, NY",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
141,google,"San Jose, CA",Former Employee - Intern,3.0,5.0,3.0,1.0,5.0,3.0,1,2018.0
142,google,"New York, NY",Former Employee - Technical Account Manager,5.0,5.0,5.0,5.0,5.0,5.0,3,2018.0
143,google,"Los Angeles, CA",Former Employee - Student Worker,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
144,google,"Mountain View, CA","Current Employee - Software Engineer, Tools and Infrastructure",5.0,5.0,5.0,4.0,5.0,3.0,0,2018.0
145,google,"Kïhei, HI",Former Employee - Executive Sous Chef,5.0,3.0,5.0,3.0,5.0,4.0,0,2018.0
146,google,"San Jose, CA",Former Employee - Staff Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
147,google,"Sunnyvale, CA",Current Employee - Anonymous Employee,4.0,3.0,3.0,4.0,4.0,4.0,2,2018.0
148,google,"Ann Arbor, MI",Former Employee - Associate Account Strategist,5.0,3.0,5.0,5.0,5.0,5.0,0,2018.0
149,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,4.0,3.0,0,2018.0
150,google,"Mountain View, CA",Current Employee - Anonymous Employee,3.0,2.0,2.0,4.0,4.0,3.0,0,2018.0
151,google,"Mountain View, CA",Current Employee - Product Specialist,5.0,4.0,4.0,5.0,5.0,4.0,0,2018.0
152,google,"Mountain View, CA",Current Employee - Senior Account Strategist,5.0,3.0,4.0,5.0,5.0,5.0,0,2018.0
153,google,"New York, NY",Current Employee - Software Engineer III,5.0,5.0,5.0,5.0,5.0,4.0,0,2018.0
154,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,4.0,4.4,4.0,4.4,3.9,0,2018.0
